# Data file generated by gp_save.m
# 
5.57	0.99046	1.3132	-2.9968	-1.4021
5.58	0.99361	1.332	-2.9979	-1.4256
5.59	0.99613	1.3507	-2.9987	-1.4491
5.6	0.99803	1.3691	-2.9993	-1.4725
5.61	0.99929	1.3873	-2.9998	-1.4958
5.62	0.99992	1.4053	-3	-1.5191
5.63	0.99992	1.4231	-3	-1.5423
5.64	0.99929	1.4406	-2.9998	-1.5655
5.65	0.99803	1.4579	-2.9993	-1.5886
5.66	0.99613	1.475	-2.9987	-1.6116
5.67	0.99361	1.4919	-2.9979	-1.6346
5.68	0.99046	1.5085	-2.9968	-1.6575
5.69	0.98669	1.5249	-2.9956	-1.6803
5.7	0.98229	1.541	-2.9941	-1.7031
5.71	0.97727	1.5569	-2.9924	-1.7258
5.72	0.97163	1.5726	-2.9905	-1.7485
5.73	0.96538	1.588	-2.9884	-1.771
5.74	0.95852	1.6031	-2.9861	-1.7935
5.75	0.95106	1.618	-2.9836	-1.816
5.76	0.94299	1.6327	-2.9808	-1.8383
5.77	0.93433	1.6471	-2.9779	-1.8606
5.78	0.92508	1.6612	-2.9747	-1.8828
5.79	0.91524	1.6751	-2.9714	-1.905
5.8	0.90483	1.6887	-2.9678	-1.927
5.81	0.89384	1.702	-2.964	-1.949
5.82	0.88229	1.7151	-2.9601	-1.9709
5.83	0.87018	1.7278	-2.9559	-1.9927
5.84	0.85753	1.7404	-2.9515	-2.0145
5.85	0.84433	1.7526	-2.9469	-2.0362
5.86	0.8306	1.7646	-2.942	-2.0578
5.87	0.81634	1.7763	-2.937	-2.0793
5.88	0.80157	1.7877	-2.9318	-2.1007
5.89	0.78629	1.7988	-2.9264	-2.122
5.9	0.77051	1.8097	-2.9207	-2.1433
5.91	0.75425	1.8202	-2.9149	-2.1645
5.92	0.73751	1.8305	-2.9088	-2.1856
5.93	0.72031	1.8405	-2.9026	-2.2066
5.94	0.70265	1.8502	-2.8961	-2.2275
5.95	0.68455	1.8596	-2.8895	-2.2483
5.96	0.66601	1.8687	-2.8826	-2.2691
5.97	0.64706	1.8775	-2.8756	-2.2897
5.98	0.62769	1.886	-2.8683	-2.3103
5.99	0.60793	1.8942	-2.8608	-2.3308
6	0.58779	1.9021	-2.8532	-2.3511
6.01	0.56727	1.9097	-2.8453	-2.3714
6.02	0.54639	1.917	-2.8372	-2.3916
6.03	0.52517	1.9241	-2.829	-2.4117
6.04	0.50362	1.9308	-2.8205	-2.4317
6.05	0.48175	1.9372	-2.8118	-2.4516
6.06	0.45958	1.9433	-2.803	-2.4714
6.07	0.43712	1.9491	-2.7939	-2.4912
6.08	0.41438	1.9545	-2.7847	-2.5108
6.09	0.39137	1.9597	-2.7752	-2.5303
6.1	0.36812	1.9646	-2.7656	-2.5497
6.11	0.34464	1.9691	-2.7558	-2.569
6.12	0.32094	1.9734	-2.7457	-2.5882
6.13	0.29704	1.9773	-2.7355	-2.6073
6.14	0.27295	1.9809	-2.7251	-2.6263
6.15	0.24869	1.9842	-2.7145	-2.6452
6.16	0.22427	1.9872	-2.7037	-2.664
6.17	0.19971	1.9899	-2.6927	-2.6827
6.18	0.17502	1.9923	-2.6815	-2.7013
6.19	0.15023	1.9943	-2.6702	-2.7198
6.2	0.12533	1.9961	-2.6586	-2.7382
6.21	0.10036	1.9975	-2.6469	-2.7565
6.22	0.075327	1.9986	-2.635	-2.7746
6.23	0.050244	1.9994	-2.6228	-2.7927
6.24	0.02513	1.9998	-2.6106	-2.8106
6.25	6.1232e-16	2	-2.5981	-2.8284
6.26	-0.02513	1.9998	-2.5854	-2.8461
6.27	-0.050244	1.9994	-2.5726	-2.8637
6.28	-0.075327	1.9986	-2.5596	-2.8812
6.29	-0.10036	1.9975	-2.5464	-2.8986
6.3	-0.12533	1.9961	-2.533	-2.9159
6.31	-0.15023	1.9943	-2.5194	-2.933
6.32	-0.17502	1.9923	-2.5057	-2.9501
6.33	-0.19971	1.9899	-2.4918	-2.967
6.34	-0.22427	1.9872	-2.4777	-2.9838
6.35	-0.24869	1.9842	-2.4634	-3.0004
6.36	-0.27295	1.9809	-2.449	-3.017
6.37	-0.29704	1.9773	-2.4344	-3.0334
6.38	-0.32094	1.9734	-2.4196	-3.0498
6.39	-0.34464	1.9691	-2.4047	-3.066
6.4	-0.36812	1.9646	-2.3896	-3.0821
6.41	-0.39137	1.9597	-2.3743	-3.098
6.42	-0.41438	1.9545	-2.3589	-3.1138
6.43	-0.43712	1.9491	-2.3433	-3.1296
6.44	-0.45958	1.9433	-2.3275	-3.1452
6.45	-0.48175	1.9372	-2.3115	-3.1606
6.46	-0.50362	1.9308	-2.2954	-3.176
6.47	-0.52517	1.9241	-2.2792	-3.1912
6.48	-0.54639	1.917	-2.2628	-3.2063
6.49	-0.56727	1.9097	-2.2462	-3.2212
6.5	-0.58779	1.9021	-2.2294	-3.2361
6.51	-0.60793	1.8942	-2.2125	-3.2508
6.52	-0.62769	1.886	-2.1955	-3.2654
6.53	-0.64706	1.8775	-2.1783	-3.2798
6.54	-0.66601	1.8687	-2.1609	-3.2941
6.55	-0.68455	1.8596	-2.1434	-3.3083
6.56	-0.70265	1.8502	-2.1258	-3.3224
6.57	-0.72031	1.8405	-2.1079	-3.3363
6.58	-0.73751	1.8305	-2.09	-3.3501
6.59	-0.75425	1.8202	-2.0719	-3.3638
6.6	-0.77051	1.8097	-2.0536	-3.3773
6.61	-0.78629	1.7988	-2.0352	-3.3907
6.62	-0.80157	1.7877	-2.0167	-3.404
6.63	-0.81634	1.7763	-1.998	-3.4171
6.64	-0.8306	1.7646	-1.9792	-3.4301
6.65	-0.84433	1.7526	-1.9603	-3.443
6.66	-0.85753	1.7404	-1.9412	-3.4557
6.67	-0.87018	1.7278	-1.9219	-3.4683
6.68	-0.88229	1.7151	-1.9026	-3.4807
6.69	-0.89384	1.702	-1.8831	-3.493
6.7	-0.90483	1.6887	-1.8634	-3.5052
6.71	-0.91524	1.6751	-1.8437	-3.5173
6.72	-0.92508	1.6612	-1.8238	-3.5292
6.73	-0.93433	1.6471	-1.8038	-3.5409
6.74	-0.94299	1.6327	-1.7836	-3.5525
6.75	-0.95106	1.618	-1.7634	-3.564
6.76	-0.95852	1.6031	-1.743	-3.5754
6.77	-0.96538	1.588	-1.7224	-3.5866
6.78	-0.97163	1.5726	-1.7018	-3.5976
6.79	-0.97727	1.5569	-1.681	-3.6085
6.8	-0.98229	1.541	-1.6602	-3.6193
6.81	-0.98669	1.5249	-1.6392	-3.6299
6.82	-0.99046	1.5085	-1.6181	-3.6404
6.83	-0.99361	1.4919	-1.5969	-3.6508
6.84	-0.99613	1.475	-1.5755	-3.661
6.85	-0.99803	1.4579	-1.5541	-3.671
6.86	-0.99929	1.4406	-1.5325	-3.6809
6.87	-0.99992	1.4231	-1.5109	-3.6907
6.88	-0.99992	1.4053	-1.4891	-3.7003
6.89	-0.99929	1.3873	-1.4672	-3.7098
6.9	-0.99803	1.3691	-1.4453	-3.7191
6.91	-0.99613	1.3507	-1.4232	-3.7283
6.92	-0.99361	1.332	-1.401	-3.7373
6.93	-0.99046	1.3132	-1.3787	-3.7462
6.94	-0.98669	1.2941	-1.3564	-3.7549
6.95	-0.98229	1.2748	-1.3339	-3.7635
6.96	-0.97727	1.2554	-1.3113	-3.772
6.97	-0.97163	1.2357	-1.2887	-3.7803
6.98	-0.96538	1.2159	-1.266	-3.7884
6.99	-0.95852	1.1958	-1.2431	-3.7964
7	-0.95106	1.1756	-1.2202	-3.8042
7.01	-0.94299	1.1551	-1.1972	-3.8119
7.02	-0.93433	1.1345	-1.1741	-3.8195
7.03	-0.92508	1.1138	-1.151	-3.8268
7.04	-0.91524	1.0928	-1.1277	-3.8341
7.05	-0.90483	1.0717	-1.1044	-3.8412
7.06	-0.89384	1.0503	-1.081	-3.8481
7.07	-0.88229	1.0289	-1.0575	-3.8549
7.08	-0.87018	1.0072	-1.0339	-3.8615
7.09	-0.85753	0.98545	-1.0103	-3.868
7.1	-0.84433	0.96351	-0.9866	-3.8743
7.11	-0.8306	0.94141	-0.96283	-3.8805
7.12	-0.81634	0.91916	-0.93899	-3.8865
7.13	-0.80157	0.89677	-0.91509	-3.8924
7.14	-0.78629	0.87423	-0.89112	-3.8981
7.15	-0.77051	0.85156	-0.8671	-3.9037
7.16	-0.75425	0.82875	-0.84301	-3.9091
7.17	-0.73751	0.80581	-0.81886	-3.9143
7.18	-0.72031	0.78275	-0.79465	-3.9194
7.19	-0.70265	0.75956	-0.77039	-3.9244
7.2	-0.68455	0.73625	-0.74607	-3.9291
7.21	-0.66601	0.71282	-0.7217	-3.9338
7.22	-0.64706	0.68929	-0.69728	-3.9383
7.23	-0.62769	0.66564	-0.67281	-3.9426
7.24	-0.60793	0.64189	-0.6483	-3.9467
7.25	-0.58779	0.61803	-0.62374	-3.9508
7.26	-0.56727	0.59408	-0.59913	-3.9546
7.27	-0.54639	0.57004	-0.57448	-3.9583
7.28	-0.52517	0.5459	-0.5498	-3.9618
7.29	-0.50362	0.52168	-0.52507	-3.9652
7.3	-0.48175	0.49738	-0.50031	-3.9685
7.31	-0.45958	0.473	-0.47551	-3.9715
7.32	-0.43712	0.44854	-0.45068	-3.9744
7.33	-0.41438	0.42401	-0.42581	-3.9772
7.34	-0.39137	0.39942	-0.40092	-3.9798
7.35	-0.36812	0.37476	-0.376	-3.9822
7.36	-0.34464	0.35005	-0.35105	-3.9845
7.37	-0.32094	0.32527	-0.32608	-3.9867
7.38	-0.29704	0.30045	-0.30109	-3.9886
7.39	-0.27295	0.27558	-0.27607	-3.9905
7.4	-0.24869	0.25067	-0.25103	-3.9921
7.41	-0.22427	0.22571	-0.22598	-3.9936
7.42	-0.19971	0.20072	-0.20091	-3.9949
7.43	-0.17502	0.1757	-0.17583	-3.9961
7.44	-0.15023	0.15065	-0.15073	-3.9972
7.45	-0.12533	0.12558	-0.12563	-3.998
7.46	-0.10036	0.10049	-0.10051	-3.9987
7.47	-0.075327	0.07538	-0.07539	-3.9993
7.48	-0.050244	0.05026	-0.050263	-3.9997
7.49	-0.02513	0.025132	-0.025132	-3.9999
7.5	-7.3479e-16	7.3479e-16	-7.3479e-16	-4
7.51	0.02513	-0.025132	0.025132	-3.9999
7.52	0.050244	-0.05026	0.050263	-3.9997
7.53	0.075327	-0.07538	0.07539	-3.9993
7.54	0.10036	-0.10049	0.10051	-3.9987
7.55	0.12533	-0.12558	0.12563	-3.998
7.56	0.15023	-0.15065	0.15073	-3.9972
7.57	0.17502	-0.1757	0.17583	-3.9961
7.58	0.19971	-0.20072	0.20091	-3.9949
7.59	0.22427	-0.22571	0.22598	-3.9936
7.6	0.24869	-0.25067	0.25103	-3.9921
7.61	0.27295	-0.27558	0.27607	-3.9905
7.62	0.29704	-0.30045	0.30109	-3.9886
7.63	0.32094	-0.32527	0.32608	-3.9867
7.64	0.34464	-0.35005	0.35105	-3.9845
7.65	0.36812	-0.37476	0.376	-3.9822
7.66	0.39137	-0.39942	0.40092	-3.9798
7.67	0.41438	-0.42401	0.42581	-3.9772
7.68	0.43712	-0.44854	0.45068	-3.9744
7.69	0.45958	-0.473	0.47551	-3.9715
7.7	0.48175	-0.49738	0.50031	-3.9685
7.71	0.50362	-0.52168	0.52507	-3.9652
7.72	0.52517	-0.5459	0.5498	-3.9618
7.73	0.54639	-0.57004	0.57448	-3.9583
7.74	0.56727	-0.59408	0.59913	-3.9546
7.75	0.58779	-0.61803	0.62374	-3.9508
7.76	0.60793	-0.64189	0.6483	-3.9467
7.77	0.62769	-0.66564	0.67281	-3.9426
7.78	0.64706	-0.68929	0.69728	-3.9383
7.79	0.66601	-0.71282	0.7217	-3.9338
7.8	0.68455	-0.73625	0.74607	-3.9291
7.81	0.70265	-0.75956	0.77039	-3.9244
7.82	0.72031	-0.78275	0.79465	-3.9194
7.83	0.73751	-0.80581	0.81886	-3.9143
7.84	0.75425	-0.82875	0.84301	-3.9091
7.85	0.77051	-0.85156	0.8671	-3.9037
7.86	0.78629	-0.87423	0.89112	-3.8981
7.87	0.80157	-0.89677	0.91509	-3.8924
7.88	0.81634	-0.91916	0.93899	-3.8865
7.89	0.8306	-0.94141	0.96283	-3.8805
7.9	0.84433	-0.96351	0.9866	-3.8743
7.91	0.85753	-0.98545	1.0103	-3.868
7.92	0.87018	-1.0072	1.0339	-3.8615
7.93	0.88229	-1.0289	1.0575	-3.8549
7.94	0.89384	-1.0503	1.081	-3.8481
7.95	0.90483	-1.0717	1.1044	-3.8412
7.96	0.91524	-1.0928	1.1277	-3.8341
7.97	0.92508	-1.1138	1.151	-3.8268
7.98	0.93433	-1.1345	1.1741	-3.8195
7.99	0.94299	-1.1551	1.1972	-3.8119
8	0.95106	-1.1756	1.2202	-3.8042
8.01	0.95852	-1.1958	1.2431	-3.7964
8.02	0.96538	-1.2159	1.266	-3.7884
8.03	0.97163	-1.2357	1.2887	-3.7803
8.04	0.97727	-1.2554	1.3113	-3.772
8.05	0.98229	-1.2748	1.3339	-3.7635
8.06	0.98669	-1.2941	1.3564	-3.7549
8.07	0.99046	-1.3132	1.3787	-3.7462
8.08	0.99361	-1.332	1.401	-3.7373
8.09	0.99613	-1.3507	1.4232	-3.7283
8.1	0.99803	-1.3691	1.4453	-3.7191
8.11	0.99929	-1.3873	1.4672	-3.7098
8.12	0.99992	-1.4053	1.4891	-3.7003
8.13	0.99992	-1.4231	1.5109	-3.6907
8.14	0.99929	-1.4406	1.5325	-3.6809
8.15	0.99803	-1.4579	1.5541	-3.671
8.16	0.99613	-1.475	1.5755	-3.661
8.17	0.99361	-1.4919	1.5969	-3.6508
8.18	0.99046	-1.5085	1.6181	-3.6404
8.19	0.98669	-1.5249	1.6392	-3.6299
8.2	0.98229	-1.541	1.6602	-3.6193
8.21	0.97727	-1.5569	1.681	-3.6085
8.22	0.97163	-1.5726	1.7018	-3.5976
8.23	0.96538	-1.588	1.7224	-3.5866
8.24	0.95852	-1.6031	1.743	-3.5754
8.25	0.95106	-1.618	1.7634	-3.564
8.26	0.94299	-1.6327	1.7836	-3.5525
8.27	0.93433	-1.6471	1.8038	-3.5409
8.28	0.92508	-1.6612	1.8238	-3.5292
8.29	0.91524	-1.6751	1.8437	-3.5173
8.3	0.90483	-1.6887	1.8634	-3.5052
8.31	0.89384	-1.702	1.8831	-3.493
8.32	0.88229	-1.7151	1.9026	-3.4807
8.33	0.87018	-1.7278	1.9219	-3.4683
8.34	0.85753	-1.7404	1.9412	-3.4557
8.35	0.84433	-1.7526	1.9603	-3.443
8.36	0.8306	-1.7646	1.9792	-3.4301
8.37	0.81634	-1.7763	1.998	-3.4171
8.38	0.80157	-1.7877	2.0167	-3.404
8.39	0.78629	-1.7988	2.0352	-3.3907
8.4	0.77051	-1.8097	2.0536	-3.3773
8.41	0.75425	-1.8202	2.0719	-3.3638
8.42	0.73751	-1.8305	2.09	-3.3501
8.43	0.72031	-1.8405	2.1079	-3.3363
8.44	0.70265	-1.8502	2.1258	-3.3224
8.45	0.68455	-1.8596	2.1434	-3.3083
8.46	0.66601	-1.8687	2.1609	-3.2941
8.47	0.64706	-1.8775	2.1783	-3.2798
8.48	0.62769	-1.886	2.1955	-3.2654
8.49	0.60793	-1.8942	2.2125	-3.2508
8.5	0.58779	-1.9021	2.2294	-3.2361
8.51	0.56727	-1.9097	2.2462	-3.2212
8.52	0.54639	-1.917	2.2628	-3.2063
8.53	0.52517	-1.9241	2.2792	-3.1912
8.54	0.50362	-1.9308	2.2954	-3.176
8.55	0.48175	-1.9372	2.3115	-3.1606
8.56	0.45958	-1.9433	2.3275	-3.1452
8.57	0.43712	-1.9491	2.3433	-3.1296
8.58	0.41438	-1.9545	2.3589	-3.1138
8.59	0.39137	-1.9597	2.3743	-3.098
8.6	0.36812	-1.9646	2.3896	-3.0821
8.61	0.34464	-1.9691	2.4047	-3.066
8.62	0.32094	-1.9734	2.4196	-3.0498
8.63	0.29704	-1.9773	2.4344	-3.0334
8.64	0.27295	-1.9809	2.449	-3.017
8.65	0.24869	-1.9842	2.4634	-3.0004
8.66	0.22427	-1.9872	2.4777	-2.9838
8.67	0.19971	-1.9899	2.4918	-2.967
8.68	0.17502	-1.9923	2.5057	-2.9501
8.69	0.15023	-1.9943	2.5194	-2.933
8.7	0.12533	-1.9961	2.533	-2.9159
8.71	0.10036	-1.9975	2.5464	-2.8986
8.72	0.075327	-1.9986	2.5596	-2.8812
8.73	0.050244	-1.9994	2.5726	-2.8637
8.74	0.02513	-1.9998	2.5854	-2.8461
8.75	8.5725e-16	-2	2.5981	-2.8284
8.76	-0.02513	-1.9998	2.6106	-2.8106
8.77	-0.050244	-1.9994	2.6228	-2.7927
8.78	-0.075327	-1.9986	2.635	-2.7746
8.79	-0.10036	-1.9975	2.6469	-2.7565
8.8	-0.12533	-1.9961	2.6586	-2.7382
8.81	-0.15023	-1.9943	2.6702	-2.7198
8.82	-0.17502	-1.9923	2.6815	-2.7013
8.83	-0.19971	-1.9899	2.6927	-2.6827
8.84	-0.22427	-1.9872	2.7037	-2.664
8.85	-0.24869	-1.9842	2.7145	-2.6452
8.86	-0.27295	-1.9809	2.7251	-2.6263
8.87	-0.29704	-1.9773	2.7355	-2.6073
8.88	-0.32094	-1.9734	2.7457	-2.5882
8.89	-0.34464	-1.9691	2.7558	-2.569
8.9	-0.36812	-1.9646	2.7656	-2.5497
8.91	-0.39137	-1.9597	2.7752	-2.5303
8.92	-0.41438	-1.9545	2.7847	-2.5108
8.93	-0.43712	-1.9491	2.7939	-2.4912
8.94	-0.45958	-1.9433	2.803	-2.4714
8.95	-0.48175	-1.9372	2.8118	-2.4516
8.96	-0.50362	-1.9308	2.8205	-2.4317
8.97	-0.52517	-1.9241	2.829	-2.4117
8.98	-0.54639	-1.917	2.8372	-2.3916
8.99	-0.56727	-1.9097	2.8453	-2.3714
9	-0.58779	-1.9021	2.8532	-2.3511
9.01	-0.60793	-1.8942	2.8608	-2.3308
9.02	-0.62769	-1.886	2.8683	-2.3103
9.03	-0.64706	-1.8775	2.8756	-2.2897
9.04	-0.66601	-1.8687	2.8826	-2.2691
9.05	-0.68455	-1.8596	2.8895	-2.2483
9.06	-0.70265	-1.8502	2.8961	-2.2275
9.07	-0.72031	-1.8405	2.9026	-2.2066
9.08	-0.73751	-1.8305	2.9088	-2.1856
9.09	-0.75425	-1.8202	2.9149	-2.1645
9.1	-0.77051	-1.8097	2.9207	-2.1433
9.11	-0.78629	-1.7988	2.9264	-2.122
9.12	-0.80157	-1.7877	2.9318	-2.1007
9.13	-0.81634	-1.7763	2.937	-2.0793
9.14	-0.8306	-1.7646	2.942	-2.0578
9.15	-0.84433	-1.7526	2.9469	-2.0362
9.16	-0.85753	-1.7404	2.9515	-2.0145
9.17	-0.87018	-1.7278	2.9559	-1.9927
9.18	-0.88229	-1.7151	2.9601	-1.9709
9.19	-0.89384	-1.702	2.964	-1.949
9.2	-0.90483	-1.6887	2.9678	-1.927
9.21	-0.91524	-1.6751	2.9714	-1.905
9.22	-0.92508	-1.6612	2.9747	-1.8828
9.23	-0.93433	-1.6471	2.9779	-1.8606
9.24	-0.94299	-1.6327	2.9808	-1.8383
9.25	-0.95106	-1.618	2.9836	-1.816
9.26	-0.95852	-1.6031	2.9861	-1.7935
9.27	-0.96538	-1.588	2.9884	-1.771
9.28	-0.97163	-1.5726	2.9905	-1.7485
9.29	-0.97727	-1.5569	2.9924	-1.7258
9.3	-0.98229	-1.541	2.9941	-1.7031
9.31	-0.98669	-1.5249	2.9956	-1.6803
9.32	-0.99046	-1.5085	2.9968	-1.6575
9.33	-0.99361	-1.4919	2.9979	-1.6346
9.34	-0.99613	-1.475	2.9987	-1.6116
9.35	-0.99803	-1.4579	2.9993	-1.5886
9.36	-0.99929	-1.4406	2.9998	-1.5655
9.37	-0.99992	-1.4231	3	-1.5423
9.38	-0.99992	-1.4053	3	-1.5191
9.39	-0.99929	-1.3873	2.9998	-1.4958
9.4	-0.99803	-1.3691	2.9993	-1.4725
9.41	-0.99613	-1.3507	2.9987	-1.4491
9.42	-0.99361	-1.332	2.9979	-1.4256
9.43	-0.99046	-1.3132	2.9968	-1.4021
9.44	-0.98669	-1.2941	2.9956	-1.3786
9.45	-0.98229	-1.2748	2.9941	-1.355
9.46	-0.97727	-1.2554	2.9924	-1.3313
9.47	-0.97163	-1.2357	2.9905	-1.3076
9.48	-0.96538	-1.2159	2.9884	-1.2838
9.49	-0.95852	-1.1958	2.9861	-1.2599
9.5	-0.95106	-1.1756	2.9836	-1.2361
9.51	-0.94299	-1.1551	2.9808	-1.2121
9.52	-0.93433	-1.1345	2.9779	-1.1882
9.53	-0.92508	-1.1138	2.9747	-1.1641
9.54	-0.91524	-1.0928	2.9714	-1.1401
9.55	-0.90483	-1.0717	2.9678	-1.116
9.56	-0.89384	-1.0503	2.964	-1.0918
9.57	-0.88229	-1.0289	2.9601	-1.0676
9.58	-0.87018	-1.0072	2.9559	-1.0434
9.59	-0.85753	-0.98545	2.9515	-1.0191
9.6	-0.84433	-0.96351	2.9469	-0.99476
9.61	-0.8306	-0.94141	2.942	-0.9704
9.62	-0.81634	-0.91916	2.937	-0.946
9.63	-0.80157	-0.89677	2.9318	-0.92156
9.64	-0.78629	-0.87423	2.9264	-0.89708
9.65	-0.77051	-0.85156	2.9207	-0.87257
9.66	-0.75425	-0.82875	2.9149	-0.84803
9.67	-0.73751	-0.80581	2.9088	-0.82345
9.68	-0.72031	-0.78275	2.9026	-0.79884
9.69	-0.70265	-0.75956	2.8961	-0.7742
9.7	-0.68455	-0.73625	2.8895	-0.74953
9.71	-0.66601	-0.71282	2.8826	-0.72482
9.72	-0.64706	-0.68929	2.8756	-0.70009
9.73	-0.62769	-0.66564	2.8683	-0.67533
9.74	-0.60793	-0.64189	2.8608	-0.65055
9.75	-0.58779	-0.61803	2.8532	-0.62574
9.76	-0.56727	-0.59408	2.8453	-0.6009
9.77	-0.54639	-0.57004	2.8372	-0.57604
9.78	-0.52517	-0.5459	2.829	-0.55116
9.79	-0.50362	-0.52168	2.8205	-0.52626
9.8	-0.48175	-0.49738	2.8118	-0.50133
9.81	-0.45958	-0.473	2.803	-0.47639
9.82	-0.43712	-0.44854	2.7939	-0.45143
9.83	-0.41438	-0.42401	2.7847	-0.42644
9.84	-0.39137	-0.39942	2.7752	-0.40145
9.85	-0.36812	-0.37476	2.7656	-0.37643
9.86	-0.34464	-0.35005	2.7558	-0.3514
9.87	-0.32094	-0.32527	2.7457	-0.32636
9.88	-0.29704	-0.30045	2.7355	-0.30131
9.89	-0.27295	-0.27558	2.7251	-0.27624
9.9	-0.24869	-0.25067	2.7145	-0.25116
9.91	-0.22427	-0.22571	2.7037	-0.22607
9.92	-0.19971	-0.20072	2.6927	-0.20098
9.93	-0.17502	-0.1757	2.6815	-0.17587
9.94	-0.15023	-0.15065	2.6702	-0.15076
9.95	-0.12533	-0.12558	2.6586	-0.12564
9.96	-0.10036	-0.10049	2.6469	-0.10052
9.97	-0.075327	-0.07538	2.635	-0.075394
9.98	-0.050244	-0.05026	2.6228	-0.050264
9.99	-0.02513	-0.025132	2.6106	-0.025133
10	-9.7972e-16	-9.7972e-16	2.5981	-9.7972e-16
